SemanaId;EntidadIdentificador;TipoTransaccion;FormadePago;Estado;Cantidad;Volumen
202624;A023;6;90;ACREDITADO;98;20928068.95
202624;A023;6;90;RECHAZADA;55;13571805.08
202624;A024;1;40;ACREDITADO;1197;235856078.65
202624;A024;6;80;ACREDITADO;75;16298800
202624;A024;6;80;RECHAZADA;136;42697560
202624;A024;6;90;ACREDITADO;140;26585800
202624;A024;6;90;RECHAZADA;45;11065750
202624;A025;1;40;ACREDITADO;432;114628431.06
202624;A025;6;90;ACREDITADO;72;15013272.59
202624;A025;6;90;RECHAZADA;22;3903396.41
202624;A027;9;20;ACREDITADO;11354;1092681992
202624;A027;9;20;RECHAZADA;102;16667735
202624;A031;1;40;ACREDITADO;166;2159804.93
202624;A032;1;40;ACREDITADO;9;18
202624;A032;9;20;ACREDITADO;1;10
202624;A035;6;90;ACREDITADO;429;160273650.52
202624;A035;6;90;RECHAZADA;122;95364584.60
202624;A036;9;20;ACREDITADO;494;141086351.64
202624;A036;9;20;RECHAZADA;4;3217870.15
202624;A037;6;90;ACREDITADO;58;4537663.71
202624;A037;6;90;RECHAZADA;20;1665014.16
202624;A038;1;40;ACREDITADO;15420;4243223679.53
202624;A038;6;80;ACREDITADO;454;72000429.08
202624;A038;6;80;RECHAZADA;563;180118443.94
202624;A039;1;40;ACREDITADO;1751;47070579.92
202624;A039;4;60;ACREDITADO;1603;26352765.62
202624;A039;4;60;DEVUELTA;1;18500
202624;A039;4;60;RECHAZADA;75;2189377
202624;A039;4;80;ACREDITADO;1862;61604168.85
202624;A039;4;80;RECHAZADA;367;30913017.58
202624;A039;4;90;ACREDITADO;9657;186398531.78
202624;A039;4;90;DEVUELTA;5;191741
202624;A039;4;90;RECHAZADA;290;11409006.07
202624;A039;6;80;ACREDITADO;1;55000
202624;A039;6;90;ACREDITADO;1;45000
202624;A039;9;20;ACREDITADO;10494;220953460.14
202624;A039;9;20;ENPROCESO;1;44400
202624;A039;9;20;RECHAZADA;81;1677482
202624;A040;1;40;ACREDITADO;1365;333089073.99
202624;A041;9;20;ACREDITADO;4;1220572.68
202624;A042;9;20;ACREDITADO;3213;206490828.32
202624;A042;9;20;DEVUELTA;22;322124.68
202624;A042;9;20;ENPROCESO;1;14268.71
202624;A042;9;20;RECHAZADA;24;4385649.40
202624;A045;1;40;ACREDITADO;15179;1813829164.82
202624;A046;4;80;ACREDITADO;29;1037500
202624;A046;4;90;ACREDITADO;153;5460000
202624;A046;4;90;DEVUELTA;1;25000
202624;A046;4;90;RECHAZADA;3;75000
202624;A046;9;20;ACREDITADO;1405;72119506.11
202624;A046;9;20;RECHAZADA;10;276000
202624;A051;1;40;ACREDITADO;26;10386352
202624;A051;6;80;ACREDITADO;12;3757200
202624;A051;6;80;RECHAZADA;7;6201162
202624;A051;6;90;ACREDITADO;3;580036
202624;A051;6;90;RECHAZADA;1;4000000
202624;A052;1;40;ACREDITADO;201;45821120.43
202624;A060;9;20;ACREDITADO;585;97959623.12
202624;A060;9;20;RECHAZADA;3;48285
202624;A061;1;40;ACREDITADO;1447;229914160.78
202624;A063;9;20;ACREDITADO;117;3842715
202624;A064;1;40;ACREDITADO;2;120000
202624;A066;9;20;ACREDITADO;6369;446049934.36
202624;A066;9;20;RECHAZADA;89;9373327.95
202624;A069;1;40;ACREDITADO;14559;1259737133.91
202624;A070;9;20;ACREDITADO;2939;445302300
202624;A070;9;20;DEVUELTA;83;12595560
202624;A070;9;20;RECHAZADA;48;9213700
202624;A071;6;80;ACREDITADO;64;8458565.50
202624;A071;6;80;RECHAZADA;29;4040190
202624;A071;6;90;ACREDITADO;38;4538589
202624;A071;6;90;RECHAZADA;7;876887
202624;A072;7;20;ACREDITADO;666;82153602
202624;A072;7;20;RECHAZADA;1;100000
202624;A072;7;40;ACREDITADO;1;145600
202624;A072;7;80;ACREDITADO;659;87247712
202624;A072;7;80;RECHAZADA;280;46063310
202624;A072;7;90;ACREDITADO;521;67375716
202624;A072;7;90;RECHAZADA;136;18304000
202624;A073;9;20;ACREDITADO;113;13903920.50
202624;A073;9;20;RECHAZADA;1;104060
202624;A074;1;40;ACREDITADO;18;11516194.91
202624;A074;9;20;ACREDITADO;3;1665664.57
202624;A076;9;20;ACREDITADO;89;32619097.68
202624;A076;9;20;RECHAZADA;8;5467834.48
202624;A077;6;80;ACREDITADO;3;604725
202624;A077;6;80;RECHAZADA;5;1381125
202624;A077;6;90;ACREDITADO;1;166500
202624;A081;1;40;ACREDITADO;16;1323599.10
202624;A082;9;20;ACREDITADO;130;31115982.74
202624;A082;9;20;RECHAZADA;11;7859000
202624;A084;1;40;ACREDITADO;4255;579081937.59
202624;A086;1;40;ACREDITADO;362;68056233.26
202624;A088;1;40;ACREDITADO;13363;333609988.76
202624;A090;1;40;ACREDITADO;9168;2269844124.78
202624;A093;6;80;RECHAZADA;1;101
202624;A093;6;90;ACREDITADO;1;140
202624;A094;9;20;ACREDITADO;951;18791613.58
202624;A094;9;20;RECHAZADA;9;247600
202624;A095;1;40;ACREDITADO;8995;244099477.71
202624;A096;1;40;ACREDITADO;2217;47838487.52
202624;A098;1;40;ACREDITADO;5435;848479576.24
202624;A099;1;40;ACREDITADO;126;24078303
202624;A100;2;80;ACREDITADO;3;9992
202624;A101;1;40;ACREDITADO;2592;405352538.17
202624;A103;1;40;ACREDITADO;14;1036786.65
202624;A103;7;20;ACREDITADO;11;625460.04
202624;A103;7;60;RECHAZADA;2;35500
202624;A103;7;80;ACREDITADO;10;509411
202624;A103;7;80;RECHAZADA;2;42050
202624;A103;7;90;ACREDITADO;8;452457.15
202624;A103;7;90;RECHAZADA;3;141550
202624;A103;9;20;ACREDITADO;14009;282944309.71
202624;A103;9;20;RECHAZADA;116;2506552
202624;A104;7;20;ACREDITADO;3307;84192150.10
202624;A104;7;20;RECHAZADA;16;223783.35
202624;A104;7;40;ACREDITADO;3441;86809016.10
202624;A105;1;40;ACREDITADO;443;70772198
202624;A107;1;40;ACREDITADO;2592;546874151.42
202624;A108;9;20;ACREDITADO;21645;431878025.11
202624;A108;9;20;RECHAZADA;106;6368733.36
202624;A111;9;20;ACREDITADO;8;370.70
202624;A111;9;20;DEVUELTA;1;16.98
202624;A112;1;40;ACREDITADO;171;3543820.74
202624;A114;1;40;ACREDITADO;143;9481861.99
202624;A116;1;40;ACREDITADO;217;46348218
202624;A117;9;20;ACREDITADO;1866;37016782.06
202624;A117;9;20;RECHAZADA;14;227200
202624;A121;1;40;ACREDITADO;8;629342
202624;A123;1;40;ACREDITADO;102;13056567
202624;A124;6;80;RECHAZADA;1;25000
202624;A124;6;90;ACREDITADO;1;100
202624;A125;1;40;ACREDITADO;2;500000
202624;A127;7;20;ACREDITADO;4;147900.85
202624;A127;7;40;ACREDITADO;9;459654.80
202624;A127;7;40;DEVUELTA;1;32927.61
202624;A127;7;60;ACREDITADO;1;10018.80
202624;A127;7;80;ACREDITADO;5;430534.30
202624;A127;7;80;RECHAZADA;1;141126.81
202624;A128;9;20;ACREDITADO;15;3301135.82
202624;A128;9;20;RECHAZADA;2;174408.60
202624;A130;9;20;ACREDITADO;18;307
202624;A130;9;20;DEVUELTA;6;100
202624;A131;1;40;ACREDITADO;18;1151947.87
202624;A132;6;80;ACREDITADO;6341;615703891.61
202624;A132;6;80;RECHAZADA;3440;829788869.75
202624;A132;6;90;ACREDITADO;12596;964101383.86
202624;A132;6;90;RECHAZADA;3172;343574487.09
202624;A132;9;20;ACREDITADO;6757;693078520.07
202624;A132;9;20;RECHAZADA;163;60373647.28
202624;A136;6;80;ACREDITADO;1;17000
202624;A136;7;40;ACREDITADO;9;158800
202624;A136;7;80;ACREDITADO;3;71000
202624;A136;7;80;RECHAZADA;1;26000
202624;A138;9;20;ACREDITADO;298;14645399.35
202624;A138;9;20;RECHAZADA;1;13968.60
202624;A140;9;20;ACREDITADO;3;9469.15
202624;A142;1;40;ACREDITADO;2;1580000
202624;A143;6;80;ACREDITADO;5950;1059130256.55
202624;A143;6;80;RECHAZADA;4434;1262134808.47
202624;A143;6;90;ACREDITADO;8468;1191743823.92
202624;A143;6;90;RECHAZADA;2862;570653841.11
202624;A143;9;20;ACREDITADO;2581;456971917.08
202624;A143;9;20;RECHAZADA;40;7149758.79
202624;A145;1;40;ACREDITADO;42;1640283
202624;A146;1;40;ACREDITADO;40;4302538
202624;A147;1;40;ACREDITADO;16;2024500
202624;A149;9;20;ACREDITADO;62;12691029.94
202624;A149;9;20;RECHAZADA;3;382506
202624;A150;1;40;ACREDITADO;36;2523909.75
202624;A151;6;80;ACREDITADO;19;15372055.03
202624;A151;6;80;RECHAZADA;28;25913501.72
202624;A152;6;80;ACREDITADO;1;106693.91
202624;A152;6;80;RECHAZADA;2;213387.82
202624;A152;9;20;ACREDITADO;2;11
202624;A153;1;40;ACREDITADO;1302;102339695.71
202624;A155;9;20;ACREDITADO;2;30.52
202624;A155;9;20;RECHAZADA;2;2
202624;B;4;10;ACREDITADO;2;252600
202624;B;4;60;ACREDITADO;83;637136.39
202624;B;4;60;RECHAZADA;1;2300
202624;B;4;80;ACREDITADO;77;2378057.74
202624;B;4;80;RECHAZADA;9;472890
202624;B;4;90;ACREDITADO;553;12488691.99
202624;B;4;90;RECHAZADA;9;501889.26
202624;B;6;80;DEVUELTA;10;1200
202624;B;6;80;RECHAZADA;27;3240
202624;B;9;20;ACREDITADO;3216;243688329.77
202624;B;9;20;RECHAZADA;23;11365624.99
202624;C;9;20;ACREDITADO;37655;4873185972.63
202624;C;9;20;DEVUELTA;11;1989343.75
202624;C;9;20;RECHAZADA;385;67583312.61
202624;D;9;20;ACREDITADO;13909;4123447099.86
202624;D;9;20;RECHAZADA;303;116973252.73
202624;E;9;20;ACREDITADO;145;1539045
202624;E;9;20;RECHAZADA;5;60838
202624;F;9;20;ACREDITADO;23;5790788.88
202624;J;4;60;ACREDITADO;1;299171.89
202624;J;4;90;ACREDITADO;2384;593945280.01
202624;J;4;90;RECHAZADA;125;41568847.38
202624;J;6;90;ACREDITADO;1189;307890617.16
202624;J;6;90;RECHAZADA;340;119295267.05
202624;K;4;90;ACREDITADO;3384;829235748.34
202624;K;4;90;DEVUELTA;1;106098.73
202624;K;4;90;RECHAZADA;201;73196337.85
202624;K;7;20;ACREDITADO;1237;259696350.80
202624;K;7;20;RECHAZADA;94;40705799.97
202624;K;7;40;ACREDITADO;710;146862416.21
202624;K;7;90;ACREDITADO;2293;514669236.02
202624;K;7;90;RECHAZADA;744;217170600.32
202624;K;9;20;ACREDITADO;2538;591980477.66
202624;K;9;20;DEVUELTA;1;374717
202624;K;9;20;RECHAZADA;171;71859586.96
202624;N;9;20;ACREDITADO;4962;330253583.17
202624;N;9;20;RECHAZADA;58;13748474.60
202624;PMC;2;50;ACREDITADO;225377;22044392247.52
202624;Q;6;90;ACREDITADO;308;18690472.98
202624;Q;6;90;RECHAZADA;204;7501223.01
202624;R;9;20;ACREDITADO;28206;3280543623.94
202624;R;9;20;DEVUELTA;18;3624688.04
202624;R;9;20;RECHAZADA;844;238105857.44
202624;U;4;60;ACREDITADO;16;2832270.31
202624;U;4;60;RECHAZADA;1;272960
202624;U;4;90;ACREDITADO;173;24935926.78
202624;U;4;90;RECHAZADA;26;4690756.67
202624;U;6;90;ACREDITADO;250;45242798.44
202624;U;6;90;RECHAZADA;52;7814269.26
202624;V;9;20;ACREDITADO;953;138570060.99
202624;V;9;20;DEVUELTA;1;28000
202624;V;9;20;RECHAZADA;48;17358972.91
202624;VIRG;9;20;ACREDITADO;193;10629589.25
202624;W;9;20;ACREDITADO;4490;1112141769.96
202624;W;9;20;RECHAZADA;52;12451252.53
202624;Y;6;90;ACREDITADO;980;133828454.29
202624;Y;6;90;RECHAZADA;368;79077992.53
202625;6;1;40;ACREDITADO;63;14539800
202625;6;6;60;ACREDITADO;120;9173053.47
202625;6;6;60;RECHAZADA;131;39751603.39
202625;6;6;80;ACREDITADO;439;36482232.47
202625;6;6;80;RECHAZADA;184;50849257.76
202625;6;6;90;ACREDITADO;2175;136834414.43
202625;6;6;90;RECHAZADA;385;34130851.45
202625;7;7;40;ACREDITADO;2;4100000
202625;7;7;80;RECHAZADA;1;500000
202625;A009;1;40;ACREDITADO;528;87299986.69
202625;A012;9;20;ACREDITADO;70;11434044.11
202625;A016;1;40;ACREDITADO;165;25281608.67
202625;A016;6;90;ACREDITADO;20;2177201.56
202625;A016;6;90;RECHAZADA;3;141581.49
202625;A020;4;60;ACREDITADO;5;69000
202625;A020;4;80;ACREDITADO;4;113378
202625;A020;4;90;ACREDITADO;45;1200719.44
202625;A020;4;90;RECHAZADA;1;2000
202625;A020;9;20;ACREDITADO;5;122672
202625;A022;9;20;ACREDITADO;25;181658
202625;A023;1;40;ACREDITADO;444;77130829.65
202625;A023;6;90;ACREDITADO;38;6174359.23
202625;A023;6;90;RECHAZADA;8;1001606.06
202625;A024;1;40;ACREDITADO;623;119292894.03
202625;A024;6;80;ACREDITADO;28;5271640
202625;A024;6;80;RECHAZADA;57;15449240
202625;A024;6;90;ACREDITADO;68;12958540
202625;A024;6;90;RECHAZADA;15;1860520
202625;A025;1;40;ACREDITADO;164;43528401.75
202625;A025;6;90;ACREDITADO;30;5602916.92
202625;A025;6;90;RECHAZADA;5;1093694.93
202625;A027;9;20;ACREDITADO;10506;996153112
202625;A027;9;20;ENPROCESO;1;45514
202625;A027;9;20;RECHAZADA;67;10186717
202625;A031;1;40;ACREDITADO;168;2336154.51
202625;A032;1;40;ACREDITADO;1;2
202625;A032;9;20;ACREDITADO;1;5
202625;A035;6;90;ACREDITADO;116;30711104.53
202625;A035;6;90;RECHAZADA;10;4561703.51
202625;A036;9;20;ACREDITADO;151;29387812.69
202625;A037;6;90;ACREDITADO;8;655232.10
202625;A037;6;90;RECHAZADA;1;75150.55
202625;A038;1;40;ACREDITADO;6556;1868276309.92
202625;A039;1;40;ACREDITADO;1335;43352466.54
202625;A039;4;60;ACREDITADO;1435;23916543.28
202625;A039;4;60;DEVUELTA;1;40200
202625;A039;4;60;RECHAZADA;109;2397039.50
202625;A039;4;80;ACREDITADO;1762;61480052.13
202625;A039;4;80;DEVUELTA;1;34800
202625;A039;4;80;RECHAZADA;362;28141281.57
202625;A039;4;90;ACREDITADO;9379;184296310.20
202625;A039;4;90;DEVUELTA;4;104000
202625;A039;4;90;RECHAZADA;423;13817669.70
202625;A039;9;20;ACREDITADO;10679;220750648.67
202625;A039;9;20;RECHAZADA;57;1478196
202625;A040;1;40;ACREDITADO;1244;286075258.19
202625;A042;9;20;ACREDITADO;3894;226318777.02
202625;A042;9;20;DEVUELTA;36;1805015.05
202625;A042;9;20;RECHAZADA;46;11702313.81
202625;A045;1;40;ACREDITADO;5530;664833166.61
202625;A046;4;80;ACREDITADO;34;1495000
202625;A046;4;80;RECHAZADA;1;75000
202625;A046;4;90;ACREDITADO;151;5417500
202625;A046;4;90;RECHAZADA;4;100000
202625;A046;9;20;ACREDITADO;1294;69014652.62
202625;A046;9;20;RECHAZADA;6;392000
202625;A051;1;40;ACREDITADO;30;192965031
202625;A051;6;80;ACREDITADO;5;621332
202625;A051;6;80;RECHAZADA;5;1676810
202625;A051;6;90;ACREDITADO;2;120508
202625;A052;1;40;ACREDITADO;199;50390509.77
202625;A060;9;20;ACREDITADO;601;111446269.59
202625;A060;9;20;RECHAZADA;7;1855291.44
202625;A061;1;40;ACREDITADO;572;102699365.56
202625;A063;9;20;ACREDITADO;132;3632760
202625;A064;1;40;ACREDITADO;3;300
202625;A066;9;20;ACREDITADO;3052;298077958.03
202625;A066;9;20;RECHAZADA;37;18009391.25
202625;A069;1;40;ACREDITADO;14129;1245611462.37
202625;A070;9;20;ACREDITADO;2475;335842370
202625;A070;9;20;DEVUELTA;61;11663180
202625;A070;9;20;RECHAZADA;45;10351990
202625;A071;6;60;RECHAZADA;7;750200
202625;A071;6;80;ACREDITADO;75;10891754.50
202625;A071;6;80;RECHAZADA;30;4648457
202625;A071;6;90;ACREDITADO;34;4172503.50
202625;A071;6;90;RECHAZADA;4;609840
202625;A072;7;20;ACREDITADO;244;31465224
202625;A072;7;20;RECHAZADA;1;166400
202625;A072;7;40;ACREDITADO;1;194480
202625;A072;7;80;ACREDITADO;269;36627856
202625;A072;7;80;RECHAZADA;103;19461248
202625;A072;7;90;ACREDITADO;155;19834642
202625;A072;7;90;RECHAZADA;20;3757520
202625;A073;9;20;ACREDITADO;133;16233541.50
202625;A076;9;20;ACREDITADO;2;680027.80
202625;A077;6;80;ACREDITADO;1;180000
202625;A077;6;80;RECHAZADA;2;552450
202625;A081;1;40;ACREDITADO;9;906852.38
202625;A082;9;20;ACREDITADO;137;35226267.49
202625;A082;9;20;RECHAZADA;8;3971000
202625;A084;1;40;ACREDITADO;2209;262250505.95
202625;A086;1;40;ACREDITADO;95;17710039.52
202625;A087;1;40;ACREDITADO;23;2938908.35
202625;A088;1;40;ACREDITADO;13743;313030984.08
202625;A090;1;40;ACREDITADO;3670;801697829.28
202625;A093;6;80;ACREDITADO;1;101
202625;A093;6;80;RECHAZADA;1;23
202625;A093;6;90;ACREDITADO;1;101
202625;A093;6;90;RECHAZADA;1;2
202625;A094;9;20;ACREDITADO;858;16445610
202625;A094;9;20;RECHAZADA;3;193800
202625;A095;1;40;ACREDITADO;8133;165938387.98
202625;A096;1;40;ACREDITADO;2302;25849650.41
202625;A098;1;40;ACREDITADO;4598;749322037.29
202625;A099;1;40;ACREDITADO;20;3779001
202625;A101;1;40;ACREDITADO;1045;122091962.78
202625;A102;9;20;ACREDITADO;2;583.90
202625;A102;9;20;DEVUELTA;8;18996.37
202625;A103;1;40;ACREDITADO;11;1272506.21
202625;A103;7;20;ACREDITADO;5;500527
202625;A103;7;60;RECHAZADA;2;68999
202625;A103;7;80;ACREDITADO;3;122899.83
202625;A103;7;80;RECHAZADA;1;29700
202625;A103;7;90;ACREDITADO;5;92949
202625;A103;7;90;RECHAZADA;1;25800
202625;A103;9;20;ACREDITADO;12655;231987409.28
202625;A103;9;20;ENPROCESO;1;18400
202625;A103;9;20;RECHAZADA;59;1060851.88
202625;A104;7;20;ACREDITADO;2490;67211597.77
202625;A104;7;20;RECHAZADA;8;240425.44
202625;A104;7;40;ACREDITADO;3245;82655957.36
202625;A105;1;40;ACREDITADO;457;76056156.63
202625;A107;1;40;ACREDITADO;2319;595009775.02
202625;A108;9;20;ACREDITADO;7677;131600181.25
202625;A108;9;20;RECHAZADA;24;568200
202625;A111;9;20;ACREDITADO;4;135.49
202625;A112;1;40;ACREDITADO;17;391832.64
202625;A114;1;40;ACREDITADO;149;10885902
202625;A116;1;40;ACREDITADO;17;2151640
202625;A117;9;20;ACREDITADO;1797;33715558.36
202625;A117;9;20;RECHAZADA;9;112390
202625;A121;1;40;ACREDITADO;7;1177766
202625;A123;1;40;ACREDITADO;115;21336789.50
202625;A124;6;80;RECHAZADA;1;100
202625;A124;6;90;ACREDITADO;1;100
202625;A125;1;40;ACREDITADO;1;5000
202625;A127;7;20;ACREDITADO;8;371942.14
202625;A127;7;40;ACREDITADO;6;172303.93
202625;A127;7;60;ACREDITADO;1;11418.77
202625;A127;7;80;ACREDITADO;3;87458.80
202625;A127;7;80;DEVUELTA;1;153777
202625;A127;7;90;ACREDITADO;1;140239
202625;A128;9;20;ACREDITADO;18;4171749.87
202625;A128;9;20;RECHAZADA;2;960903.81
202625;A130;9;20;ACREDITADO;28;527
202625;A130;9;20;DEVUELTA;4;130
202625;A131;1;40;ACREDITADO;18;1008000
202625;A132;6;80;ACREDITADO;4511;442507143.77
202625;A132;6;80;RECHAZADA;1719;518885234.56
202625;A132;6;90;ACREDITADO;7820;629792132.98
202625;A132;6;90;RECHAZADA;1226;263718238.38
202625;A132;9;20;ACREDITADO;4319;454142506.98
202625;A132;9;20;RECHAZADA;85;33597838.43
202625;A135;9;20;ACREDITADO;3;300
202625;A136;7;40;ACREDITADO;7;133000
202625;A136;7;80;ACREDITADO;4;74000
202625;A136;7;80;RECHAZADA;1;19000
202625;A136;7;90;ACREDITADO;1;19000
202625;A138;9;20;ACREDITADO;85;3164216.06
202625;A140;9;20;ACREDITADO;2;263502.40
202625;A143;6;80;ACREDITADO;3346;605247585.42
202625;A143;6;80;RECHAZADA;1864;574744447.10
202625;A143;6;90;ACREDITADO;4933;737849287.75
202625;A143;6;90;RECHAZADA;1126;260510319.65
202625;A143;9;20;ACREDITADO;1432;285927239.62
202625;A143;9;20;RECHAZADA;9;2423329.30
202625;A145;1;40;ACREDITADO;45;1701229
202625;A146;1;40;ACREDITADO;31;3967021
202625;A147;1;40;ACREDITADO;72;1007810
202625;A148;1;40;ACREDITADO;1;10.01
202625;A149;9;20;ACREDITADO;43;9415152.83
202625;A150;1;40;ACREDITADO;17;892630
202625;A151;6;80;ACREDITADO;15;12745512.93
202625;A151;6;80;RECHAZADA;42;44085648.56
202625;A151;6;90;RECHAZADA;1;993986.67
202625;A152;6;80;ACREDITADO;2883;285379039.13
202625;A152;6;80;RECHAZADA;1096;301066379.27
202625;A152;6;90;ACREDITADO;5345;414348387.55
202625;A152;6;90;RECHAZADA;1046;118454746.77
202625;A152;9;20;ACREDITADO;1954;180262170.30
202625;A152;9;20;RECHAZADA;30;9051191.49
202625;A153;1;40;ACREDITADO;2818;201031321.36
202625;B;4;60;ACREDITADO;83;932868.74
202625;B;4;60;RECHAZADA;1;1100
202625;B;4;80;ACREDITADO;67;2130192.99
202625;B;4;90;ACREDITADO;452;8675876.40
202625;B;4;90;DEVUELTA;1;6106
202625;B;4;90;RECHAZADA;16;688638.52
202625;B;9;20;ACREDITADO;2951;222736056.78
202625;B;9;20;ENPROCESO;1;3200
202625;B;9;20;RECHAZADA;6;302800
202625;C;9;20;ACREDITADO;24914;2839040984.57
202625;C;9;20;DEVUELTA;4;813864.78
202625;C;9;20;ENPROCESO;2;241215.07
202625;C;9;20;RECHAZADA;178;34925820.76
202625;D;9;20;ACREDITADO;3740;1013459821.48
202625;D;9;20;ENPROCESO;1;150000
202625;D;9;20;RECHAZADA;102;39495102.35
202625;E;9;20;ACREDITADO;108;1095294
202625;E;9;20;RECHAZADA;3;59385
202625;F;9;20;ACREDITADO;13;4083461.44
202625;F;9;20;RECHAZADA;2;935296.34
202625;J;4;90;ACREDITADO;900;231117563.43
202625;J;4;90;RECHAZADA;41;12900559.47
202625;J;6;90;ACREDITADO;413;104186122.82
202625;J;6;90;RECHAZADA;141;53683666.95
202625;K;4;90;ACREDITADO;2100;493604042.66
202625;K;4;90;DEVUELTA;3;770951
202625;K;4;90;RECHAZADA;126;38681697.05
202625;K;7;20;ACREDITADO;847;167100634.59
202625;K;7;20;RECHAZADA;47;19816690.41
202625;K;7;40;ACREDITADO;581;102442947.55
202625;K;7;90;ACREDITADO;1297;281492219.20
202625;K;7;90;RECHAZADA;288;91189009.45
202625;K;9;20;ACREDITADO;1768;392851401.95
202625;K;9;20;RECHAZADA;73;26144012.20
202625;N;9;20;ACREDITADO;3509;254021182.35
202625;N;9;20;RECHAZADA;29;6411824.73
202625;PMC;2;50;ACREDITADO;146163;13667136398.43
202625;Q;6;90;ACREDITADO;152;10760878.55
202625;Q;6;90;RECHAZADA;127;3963952.22
202625;R;9;20;ACREDITADO;16577;1968754969.79
202625;R;9;20;DEVUELTA;14;2690929.38
202625;R;9;20;RECHAZADA;292;81342190.29
202625;U;4;60;ACREDITADO;6;762826.57
202625;U;4;90;ACREDITADO;83;13919660.42
202625;U;4;90;RECHAZADA;13;2428913.37
202625;U;6;90;ACREDITADO;94;13899333.83
202625;U;6;90;RECHAZADA;10;1263784.04
202625;V;9;20;ACREDITADO;366;52515005.46
202625;V;9;20;DEVUELTA;1;28000
202625;V;9;20;RECHAZADA;29;12216522.69
202625;VIRG;9;20;ACREDITADO;150;7860041.90
202625;W;9;20;ACREDITADO;1530;351564091.06
202625;W;9;20;RECHAZADA;9;2002176.53
202625;Y;6;90;ACREDITADO;242;27910470.52
202625;Y;6;90;RECHAZADA;72;13642469.31
202626;6;1;40;ACREDITADO;14;960100
202626;6;6;60;ACREDITADO;71;4614398.49
202626;6;6;60;RECHAZADA;51;7092497.15
202626;6;6;80;ACREDITADO;287;24633347.75
202626;6;6;80;RECHAZADA;148;33362516.85
202626;6;6;90;ACREDITADO;3754;216810699.95
202626;6;6;90;RECHAZADA;933;214475784.09
202626;7;7;20;ACREDITADO;2;1140575.32
202626;7;7;40;ACREDITADO;4;3066778.47
202626;7;7;80;ACREDITADO;2;1199999.38
202626;7;7;80;RECHAZADA;3;3782419.30
202626;7;7;90;ACREDITADO;1;1338000
202626;7;7;90;DEVUELTA;1;100
202626;7;7;90;RECHAZADA;2;2600000
202626;A009;1;40;ACREDITADO;353;58960927.91
202626;A012;9;20;ACREDITADO;64;9978726.32
202626;A012;9;20;RECHAZADA;4;969507.22
202626;A016;1;40;ACREDITADO;172;21434827.92
202626;A016;6;90;ACREDITADO;15;2496377.95
202626;A016;6;90;RECHAZADA;1;50295
202626;A020;4;60;ACREDITADO;8;135200
202626;A020;4;80;ACREDITADO;7;139745
202626;A020;4;90;ACREDITADO;71;1428514.80
202626;A020;9;20;ACREDITADO;11;208164
202626;A020;9;20;RECHAZADA;1;1500
202626;A022;9;20;ACREDITADO;56;367282
202626;A023;1;40;ACREDITADO;351;66026869.31
202626;A023;6;90;ACREDITADO;33;5620950.29
202626;A023;6;90;RECHAZADA;11;2690896.94
202626;A024;1;40;ACREDITADO;468;96750698.77
202626;A024;6;80;ACREDITADO;18;3312500
202626;A024;6;80;RECHAZADA;54;13027700
202626;A024;6;90;ACREDITADO;56;12780310
202626;A024;6;90;RECHAZADA;25;6058960
202626;A025;1;40;ACREDITADO;79;20667935.49
202626;A025;6;90;ACREDITADO;16;3574606.69
202626;A025;6;90;RECHAZADA;4;1422154.09
202626;A027;9;20;ACREDITADO;11429;1105526962
202626;A027;9;20;RECHAZADA;107;15648771
202626;A031;1;40;ACREDITADO;193;2790723.09
202626;A032;1;40;ACREDITADO;3;6
202626;A032;4;80;DEVUELTA;2;240
202626;A032;4;90;DEVUELTA;2;30
202626;A032;9;20;ACREDITADO;3;6
202626;A035;6;90;ACREDITADO;60;20708459.51
202626;A035;6;90;RECHAZADA;10;3867520.75
202626;A036;9;20;ACREDITADO;56;11946399.70
202626;A037;6;90;ACREDITADO;4;297551.96
202626;A037;6;90;RECHAZADA;4;686954.52
202626;A038;1;40;ACREDITADO;5193;1593975807.93
202626;A039;1;40;ACREDITADO;1302;41952634.21
202626;A039;4;60;ACREDITADO;704;10887066.24
202626;A039;4;60;RECHAZADA;52;981644.50
202626;A039;4;80;ACREDITADO;965;31991014.26
202626;A039;4;80;DEVUELTA;1;52400
202626;A039;4;80;RECHAZADA;153;11080890.57
202626;A039;4;90;ACREDITADO;7102;139006114.01
202626;A039;4;90;DEVUELTA;2;62000
202626;A039;4;90;RECHAZADA;259;10996122.68
202626;A039;9;20;ACREDITADO;11563;227069002.04
202626;A039;9;20;RECHAZADA;59;1316825
202626;A040;1;40;ACREDITADO;1171;287628192.88
202626;A042;9;20;ACREDITADO;3198;180138490.97
202626;A042;9;20;DEVUELTA;6;243224.63
202626;A042;9;20;ENPROCESO;1;5118.03
202626;A042;9;20;RECHAZADA;44;4853210.26
202626;A045;1;40;ACREDITADO;3888;463418512.42
202626;A046;4;80;ACREDITADO;42;1642500
202626;A046;4;80;RECHAZADA;2;100000
202626;A046;4;90;ACREDITADO;166;6440000
202626;A046;4;90;RECHAZADA;1;25000
202626;A046;9;20;ACREDITADO;1636;91020928.06
202626;A046;9;20;RECHAZADA;13;820000
202626;A051;1;40;ACREDITADO;35;22582870
202626;A051;6;80;ACREDITADO;6;2037358
202626;A051;6;80;RECHAZADA;15;9178446
202626;A051;6;90;ACREDITADO;3;1307402
